"FIPS","State","County","Deaths","Years_of_Potential_Life_Lost_Rate","Average_Number_of_Mentally_Unhealthy_Days","Primary_Care_Physicians_Rate","Mental_Health_Provider_Rate","Dentist_Rate","Preventable_Hospitalization_Rate","Pct_with_Annual_Mammogram","Pct_Uninsured","Pct_Households_with_Broadband_Access","Num_Completed_High_School"
"48185","Texas","Grimes",590,9963.2224645,5.7589422856,26.41397,21.61561,19.50966,3122,35,19.708965456,82.24317232,17206
"48187","Texas","Guadalupe",2206,7110.8838822,5.5770901894,25.98342,60.49222,38.84876,3030,37,13.756836076,92.64371833,106878
"48189","Texas","Hale",591,11327.033213,5.8509812344,40.34761,154.27726,15.70993,2074,35,22.307995274,80.759470727,15003
"48191","Texas","Hall",77,10246.213479,5.9621999047,NA,NA,0,4047,19,25.130146711,76.597582038,1711
"48193","Texas","Hamilton",168,11511.165927,5.9860858402,97.21716,104.42047,60.25548,3300,43,22.269180754,83.184428845,5164
"48195","Texas","Hansford",69,6539.9954086,5.5846067169,58.1508,78.87991,19.41371,2546,37,27.108851398,87.411056377,2408
"48197","Texas","Hardeman",85,10560.913194,5.8608439747,112.61261,114.61318,113.76564,5555,26,19.85428051,74.576271186,2133
"48199","Texas","Hardin",1146,11241.911939,6.0262852106,17.55217,54.92525,27.67639,3050,40,16.560148005,85.108045977,34778
"48201","Texas","Harris",57654,8156.7700588,5.6731837668,58.24836,177.6376,74.44185,3104,39,22.188504654,90.967668015,2535359
"48203","Texas","Harrison",1323,10533.355561,5.966058761,30.36876,55.01093,24.30134,2895,41,17.421367584,81.038321809,41015
"48205","Texas","Hartley",52,7480.4150967,5.2276962063,NA,19.43635,NA,NA,38,16.661943893,93.639143731,3323
"48207","Texas","Haskell",119,10595.42833,5.9516947744,92.40436,129.99071,37.01647,3047,32,23.587950511,84.155597723,3255
"48209","Texas","Hays",2310,5755.432841,5.1940515158,44.24484,134.76608,39.00084,2327,40,13.810197072,92.033778135,145623
"48211","Texas","Hemphill",NA,NA,5.370607941,122.28676,94.07338,0,3793,32,20.811017598,81.652046784,1867
"48213","Texas","Henderson",2087,13193.817876,6.108567974,35.85643,67.31818,34.31506,4126,42,22.351047197,83.124213885,51823
"48215","Texas","Hidalgo",10063,8262.8993986,5.9518997825,46.34489,91.15486,31.06824,3145,31,30.244383253,84.583989581,351300
"48217","Texas","Hill",887,12166.023122,6.1600942796,24.67714,41.99365,34.82547,4238,40,19.598934135,87.047633202,21816
"48219","Texas","Hockley",484,13651.365473,5.9473461708,60.85288,83.87698,37.8054,2745,33,22.481147587,82.414991313,10941
"48221","Texas","Hood",1193,9472.1042248,5.2092503414,37.37037,125.41683,54.23892,2326,55,16.565541393,92.416359853,43054
"48223","Texas","Hopkins",734,10185.94278,5.8920681186,24.1864,89.07052,31.74267,3067,38,20.322538351,87.505404237,21344
"48225","Texas","Houston",534,12868.151467,6.2203592957,13.4886,40.78673,22.77904,2825,36,19.769448471,78.422065427,13478
"48227","Texas","Howard",737,11671.649104,5.6353796633,20.51102,229.10257,53.45688,2914,32,19.8384571,86.199379559,18489
"48229","Texas","Hudspeth",65,9662.5614909,5.6651051443,NA,NA,0,NA,20,25.628626692,86.894923259,1311
"48231","Texas","Hunt",1948,10488.820931,5.8955630404,27.08088,85.57792,31.39949,4436,42,18.900569178,87.680098005,59712
"48233","Texas","Hutchinson",509,13452.332243,5.8009971761,24.39619,44.92587,49.46822,2549,37,16.376476318,86.319124424,11502
"48235","Texas","Irion",NA,NA,5.5633048525,0,NA,0,NA,55,20.506535948,72.772277228,952
"48237","Texas","Jack",163,9315.92646,6.0310267798,34.43526,22.53521,NA,3560,27,22.300579846,84.219554031,4713
"48239","Texas","Jackson",264,9119.978367,6.020029108,13.22664,32.84935,39.62488,4719,31,19.803888703,83.683628319,8557
"48241","Texas","Jasper",876,14264.981678,6.4265999098,36.39121,55.05597,36.94126,2086,35,20.229903345,88.688080779,20112
"48243","Texas","Jeff Davis",NA,NA,5.7512460275,51.30836,215.51724,0,1345,25,22.162162162,80.991735537,1216
"48245","Texas","Jefferson",4801,11735.166506,5.7713233305,47.69337,138.7696,64.98425,2984,40,20.498213374,88.875125473,143863
"48247","Texas","Jim Hogg",90,12253.132386,5.803202718,20.82899,NA,20.99517,6214,24,21.422986708,73.136773137,1895
"48249","Texas","Jim Wells",889,14381.720432,5.6611041683,30.89042,106.04728,33.48272,2822,32,18.9908114,72.695142127,19570
"48251","Texas","Johnson",2886,8335.898977,5.4556855126,40.58095,98.56781,40.40797,3917,42,18.2676889,91.376404052,107331
"48253","Texas","Jones",380,11127.86655,5.8086500924,10.06391,24.53265,10.03261,3353,33,17.881587953,85.0199071,11987
"48255","Texas","Karnes",246,9309.8989418,5.5277051024,27.11129,13.31735,60.66325,2382,36,18.336755647,76.136118889,8100
"48257","Texas","Kaufman",2258,8808.5721559,5.6968206811,20.91679,106.62933,38.29061,3082,40,16.822891947,90.145464056,87510
"48259","Texas","Kendall",518,5626.1388007,5.0231706671,85.49201,237.44979,81.67766,1247,48,15.268503595,93.199605774,30454
"48261","Texas","Kenedy",NA,NA,6.8724480513,0,0,0,NA,NA,37.68115942,52.941176471,22
"48263","Texas","Kent",NA,NA,5.3718318061,0,0,0,2621,20,11.290322581,93.065693431,508
"48265","Texas","Kerr",969,9189.138431,5.9581825257,80.88636,339.42317,72.57029,1897,50,19.03238812,89.697759016,35287
"48267","Texas","Kimble",79,8618.2752604,5.7835972759,91.63803,90.04953,67.84261,906,28,21.579460513,80.624327234,2794
"48269","Texas","King",NA,NA,6.1563573288,0,0,0,NA,NA,20.304568528,100,123
"48271","Texas","Kinney",61,9451.4367483,5.5255206892,NA,NA,0,1132,33,12.874870734,73.728813559,2263
"48273","Texas","Kleberg",484,10643.458124,5.5514839967,42.43512,66.51369,59.28463,3475,37,19.118889559,83.550958114,14550
"48275","Texas","Knox",82,13275.868201,6.0625260366,29.84184,NA,0,2516,18,20.928433269,87.5,1967
"48277","Texas","Lamar",1143,12235.503164,6.1436400183,43.91393,125.17848,49.52064,4303,45,18.188137739,79.916234543,30229
"48279","Texas","Lamb",274,12062.310592,6.06201888,23.25942,39.33601,15.71833,1970,38,23.036901436,82.170542636,6262
"48281","Texas","Lampasas",432,10121.349896,6.014031116,44.93978,81.67827,13.16656,2692,40,17.51409307,88.71977415,14159
"48283","Texas","La Salle",128,10564.803186,5.6483834137,NA,76.48769,NA,1604,19,22.345445965,71.83600713,2871
"48285","Texas","Lavaca",341,7893.7238309,5.8132393415,58.41121,34.02849,24.28481,4306,42,14.954169605,81.589008363,12405
"48287","Texas","Lee",311,8758.5947213,5.884327774,22.59121,43.85965,22.27916,3271,38,20.317844926,82.366071429,10486
"48289","Texas","Leon",368,12443.587551,5.95387364,NA,36.28008,24.67765,2573,35,21.78030303,82.661167125,9814
"48291","Texas","Liberty",1853,11242.410328,6.1191175106,21.51176,29.55519,28.4336,4178,30,22.579156609,88.800026659,47260
"48293","Texas","Limestone",561,11929.04618,6.1131688512,40.689,53.93258,35.95021,3557,36,19.758934996,76.063957682,13307
"48295","Texas","Lipscomb",NA,NA,5.6043783656,NA,NA,0,1488,34,21.686746988,86.920980926,1548
"48297","Texas","Live Oak",220,9513.9483096,5.8113715671,NA,17.26519,26.25131,1491,33,21.340574911,74.726840855,6401
"48299","Texas","Llano",489,11148.469749,5.5742117086,68.25007,61.20219,53.23869,2456,39,19.647017296,87.972205911,16066
"48301","Texas","Loving",NA,NA,4.8354236419,0,0,0,NA,NA,2.2222222222,86.111111111,49
"48303","Texas","Lubbock",5261,10785.844632,5.6958472656,78.86761,222.15991,60.77572,2415,39,16.255482559,87.683501955,167672
"48305","Texas","Lynn",135,13310.89479,5.9320462429,105.48523,52.07429,17.4703,3848,29,16.733067729,86.447241045,3069
"48307","Texas","McCulloch",201,13691.063828,5.9600727745,39.82477,26.83843,26.67734,2192,25,22.325415253,86.067708333,4450
"48309","Texas","McLennan",4120,9298.2134479,5.7518753433,76.77251,214.83117,55.46478,2987,46,18.525736717,87.687305921,142831
"48311","Texas","McMullen",NA,NA,5.9524629027,0,176.05634,0,NA,43,15.919282511,74.404761905,313
"48313","Texas","Madison",251,12164.712611,5.7206445003,21.86908,21.83088,21.96033,3882,27,24.304148448,85.38647343,7329
"48315","Texas","Marion",294,14248.591793,6.2554556489,NA,20.89646,10.46025,2728,30,16.744321491,76.2913592,6146
"48317","Texas","Martin",93,13680.818347,5.5349495449,19.19017,NA,19.1681,4818,34,21.090512541,75.258239056,2689
"48319","Texas","Mason",82,11918.531892,5.4259344872,NA,76.31646,25.11301,1771,44,23.957955781,86.64516129,2343
"48321","Texas","Matagorda",730,11455.948426,5.7976174416,35.76932,55.00701,35.98616,4992,33,21.62088194,81.69859687,19922
"48323","Texas","Maverick",975,10667.307851,5.7993817591,24.11465,36.35608,22.47463,3991,18,26.261350652,79.721615721,22584
"48325","Texas","Medina",854,8769.8772098,5.1642467418,28.8567,58.39736,22.3368,2450,38,16.691148597,85.983179816,30645
"48327","Texas","Menard",NA,NA,5.8225087416,50.45409,NA,50.81301,1531,35,25.804038893,76.110444178,1116
"48329","Texas","Midland",2211,9303.7747373,5.136860712,38.10227,99.93902,61.62827,2708,38,18.852856077,89.485064945,92782
"48331","Texas","Milam",523,10213.809504,5.7708903273,3.98311,23.1205,15.60793,3797,36,19.276623573,83.102796298,15112
"48333","Texas","Mills",105,9187.4270502,5.5378931885,22.32143,131.92612,44.44444,2379,39,21.623335447,84.552845528,3087
"48335","Texas","Mitchell",165,11321.984993,5.7416365542,55.12679,NA,11.18193,2343,18,16.669703042,79.968762202,5067
"48337","Texas","Montague",520,13686.556761,6.094338199,24.499,18.52023,28.48597,3128,31,20.936050769,78.739867354,12544
"48339","Texas","Montgomery",7569,6837.1383367,5.2276696601,63.18521,128.76852,50.84821,3315,41,15.476614542,93.780205033,387043
"48341","Texas","Moore",292,10115.207865,5.7583506195,33.14708,37.75366,33.33968,2818,33,26.122471356,85.553264605,8805
"48343","Texas","Morris",314,13732.546208,6.0564366497,24.93766,33.151,41.38045,3630,27,16.707880873,84.378721715,7172
"48345","Texas","Motley",NA,NA,5.6885802532,0,NA,0,NA,22,16.459197787,73.949579832,817
"48347","Texas","Nacogdoches",1137,11089.130474,5.938834343,71.13255,154.49331,58.58592,3250,38,19.161092531,85.263199809,32287
"48349","Texas","Navarro",989,11374.181111,6.1458921149,27.98977,75.49205,36.6059,3597,40,18.708627974,83.412681238,27084
"48351","Texas","Newton",334,14449.796071,6.7460459521,8.16927,24.91901,NA,4112,32,20.439392283,89.220089833,7455
"48353","Texas","Nolan",307,10042.631535,6.0015843274,47.95506,90.87096,55.27534,4057,29,18.932918933,80.682207748,8003
"48355","Texas","Nueces",6362,10926.532246,5.9402766659,79.01914,164.06984,58.29262,2836,43,19.423869449,87.764777854,199308
"48357","Texas","Ochiltree",147,10609.829231,5.7199614266,40.89143,20.61006,41.64064,4479,28,28.089210368,87.812666312,4826
"48359","Texas","Oldham",NA,NA,5.9641630321,0,280.42625,0,NA,31,15.581395349,89.540412044,1095
"48361","Texas","Orange",1870,12675.177507,5.924702988,16.52073,37.32997,32.96677,2825,39,14.639029893,90.645900713,51512
"48363","Texas","Palo Pinto",707,11396.956097,6.0375149407,48.80429,26.89347,34.2009,2804,33,20.700829589,87.17012145,17144
"48365","Texas","Panola",567,13705.445224,6.0098833514,22.05072,26.272,26.45853,3689,31,18.200684278,83.172283761,13141
"48367","Texas","Parker",2267,7329.0059882,5.783762476,38.27409,72.62499,34.37172,2493,44,15.68481108,93.408558733,96902
"48369","Texas","Parmer",131,8397.2247012,5.5339923906,10.19056,10.39825,10.39501,2629,36,24.350729656,90.072258875,4487
"48371","Texas","Pecos",254,12159.328951,5.5441119629,46.30242,27.35417,27.14625,1317,23,22.4454068,83.437744714,8013
"48373","Texas","Polk",1447,13398.270776,6.2320270985,48.17048,64.59233,41.31068,1761,40,18.97228199,85.055181696,30592
"48375","Texas","Potter",2537,13393.537259,5.8780826659,87.51834,306.15716,61.39479,2926,41,22.888536304,85.966527394,57782
"48377","Texas","Presidio",75,7192.6616345,5.9534514204,48.85993,86.28128,NA,1950,20,33.543733093,76.538461538,2479
"48379","Texas","Rains",285,9816.755347,5.940853645,7.99424,53.9042,15.59697,3285,43,21.657977059,88.947702731,8450
"48381","Texas","Randall",2036,8070.193738,5.4260975021,54.91679,132.20465,60.90051,2759,45,12.963741418,91.186914882,89209
"48383","Texas","Reagan",50,8046.2202666,5.218657484,30.74085,NA,0,1127,29,20.934444042,87.76290631,1593
"48385","Texas","Real",NA,NA,6.0961170862,70.77141,35.03854,70.42254,2210,41,20.65945389,70.714985309,1688
"48387","Texas","Red River",363,19570.968914,6.3641378056,25.96279,34.25244,25.99203,4140,43,19.105595879,72.241137593,7444
"48389","Texas","Reeves",227,10008.194451,5.6366155794,34.5137,NA,15.49787,3494,17,21.997929607,74.065138721,5963
"48391","Texas","Refugio",136,11423.172587,5.8588212379,14.80166,NA,30.15682,3972,36,18.538114834,80.944350759,3886
"48393","Texas","Roberts",NA,NA,5.8346616698,0,0,0,NA,45,12.33974359,76.567656766,509
"48395","Texas","Robertson",379,10657.901752,5.7402648581,11.79384,23.16558,5.82988,4167,38,17.39552964,82.098765432,9828
"48397","Texas","Rockwall",1084,5797.6241877,4.8367905207,66.162,186.58564,69.80066,2627,45,11.167668286,96.616303495,71958
"48399","Texas","Runnels",238,10983.634475,5.7461154215,70.40129,50.66883,20.28603,5346,41,20.72572314,87.421052632,5901
"48401","Texas","Rusk",1097,10561.092371,5.8213096311,22.75183,30.14375,33.75021,4153,37,18.993506494,75.087680232,30766
"48403","Texas","Sabine",299,16290.323658,6.3836655323,19.9223,29.68534,29.85669,2889,31,19.287663363,84.806444395,6766
"48405","Texas","San Augustine",250,15176.672314,6.5681621382,25.24615,25.533,50.91002,3577,35,19.610274579,78.820019887,4723
"48407","Texas","San Jacinto",721,12990.656609,6.1903024157,7.17412,17.27951,3.52759,4205,31,20.166782488,82.786259542,16587
"48409","Texas","San Patricio",1336,11604.926173,5.6548368463,22.95585,49.53297,40.0263,2669,37,18.918367694,81.854180274,38203
"48411","Texas","San Saba",125,9943.2373316,5.8400848715,34.32298,34.21728,17.17033,2559,32,27.230411171,88.210023866,3474
"48413","Texas","Schleicher",NA,NA,5.6282999779,NA,83.64701,0,1451,32,23.118865867,72.47007617,1376
"48415","Texas","Scurry",313,11824.889866,5.6924356644,59.4389,55.51443,53.93743,2670,23,20.874813828,84.994098803,9279
"48417","Texas","Shackelford",NA,NA,5.6717762003,31.13325,30.96934,0,2332,42,20.517928287,87.283671934,2035
"48419","Texas","Shelby",567,13932.069428,6.1637429459,16.70914,78.58059,29.15695,4473,29,22.434441462,79.11082053,12981
"48421","Texas","Sherman",NA,NA,5.6061490974,NA,NA,0,3023,32,27.338744126,95.13064133,1239
"48423","Texas","Smith",3758,9375.1439086,5.7941223301,98.65675,185.14818,64.48359,3323,43,18.568299227,88.773411678,138578
"48425","Texas","Somervell",159,7658.5494856,5.3022831674,73.92544,50.56634,40.99621,2041,52,16.393652419,88.60190904,6196
"48427","Texas","Starr",924,9793.1922027,6.0838157861,25.73847,31.85003,15.21422,4460,19,24.997810743,72.83864755,22056
"48429","Texas","Stephens",192,11571.618357,5.8818296409,32.70468,64.2192,31.94888,3628,29,20.74695122,86.516853933,5287
"48431","Texas","Sterling",NA,NA,5.391238932,0,NA,0,3145,45,14.168039539,92.786069652,692
"48433","Texas","Stonewall",NA,NA,6.0064276968,82.16927,164.20361,0,2839,31,16.357308585,86.764705882,683
"48435","Texas","Sutton",74,10625.925719,5.6955873116,120.51823,NA,62.16972,4157,39,21.31661442,74.433656958,1732
"48437","Texas","Swisher",154,15481.194902,5.9253083432,14.26941,NA,14.53277,1434,40,28.055993691,73.583367305,3598
"48439","Texas","Tarrant",26325,7833.4851813,5.5371287445,58.26538,196.34009,63.72427,3447,48,18.163880326,92.575833404,1208415
"48441","Texas","Taylor",2482,10984.604784,5.4333605817,66.98017,232.91291,88.17674,3551,41,18.6667563,90.801617944,80223
"48443","Texas","Terrell",NA,NA,4.958256647,0,0,0,NA,16,19.130434783,82.560706402,663
"48445","Texas","Terry",273,13280.367,6.0739350251,34.03097,8.66026,51.8717,4327,24,23.591665748,86.537110747,5743
"48447","Texas","Throckmorton",NA,NA,6.0867441878,66.88963,65.5308,0,3760,33,19.357638889,82.944606414,1054
"48449","Texas","Titus",526,9787.9069254,6.1443444171,41.68938,92.48334,67.29044,2513,31,24.176034259,84.279357007,15095
"48451","Texas","Tom Green",1954,9678.8301008,5.5395057015,72.02017,215.86299,64.76466,3974,49,18.064583225,86.586106652,68249
"48453","Texas","Travis",11382,5697.9251106,5.3084070232,83.74491,403.15785,76.14389,2306,43,12.790547809,93.289652016,844599
"48455","Texas","Trinity",415,13130.794973,6.0084711303,14.46445,42.17037,7.1449,4243,30,17.567038559,84.319575667,9006
"48457","Texas","Tyler",513,14226.94257,6.2112113858,24.90412,34.34403,9.98502,3281,27,19.147366868,81.450586738,12152
"48459","Texas","Upshur",933,10967.629906,6.3412991897,21.5445,46.20965,14.12163,2931,34,17.476152971,87.795992714,24883
"48461","Texas","Upton",56,10946.79977,5.839957815,NA,NA,0,2138,21,19.651162791,75.094339623,1813
"48463","Texas","Uvalde",507,13123.971491,5.6693085846,32.35068,84.13462,36.08661,2662,30,22.924250736,84.492994538,12138
"48465","Texas","Val Verde",709,9199.219006,5.4944495404,33.63889,64.96228,29.40806,2572,31,21.448739668,75.817071711,21762
"48467","Texas","Van Zandt",1277,10899.447269,6.0995295062,8.15993,40.625,20.68121,3111,40,19.235163249,83.555752605,37219
"48469","Texas","Victoria",1564,10170.714299,5.8401162157,72.55618,178.9143,59.2983,4138,41,19.129092861,80.299923847,51036
"48471","Texas","Walker",1089,8100.6700148,5.8369895641,26.93102,62.75533,38.03728,3500,36,18.622626809,84.976171565,44414
"48473","Texas","Waller",798,8935.5123332,5.4685222938,11.70941,31.4698,14.54099,3103,37,18.260959685,86.730437684,28759
"48475","Texas","Ward",209,12790.143607,5.655471943,8.93336,18.23819,NA,3752,23,23.329062567,81.933256617,5771
"48477","Texas","Washington",571,8784.9869956,5.6010085186,61.2967,89.17232,49.78014,2429,45,16.307010381,82.771486548,22230
"48479","Texas","Webb",3248,8920.2046506,5.2405394972,30.6033,58.70376,32.11592,3493,25,27.069553744,84.200472528,106348
"48481","Texas","Wharton",818,11245.015701,5.6538713727,38.34999,59.89602,54.99235,5141,33,20.636659757,81.305926598,23150
"48483","Texas","Wheeler",127,13274.952803,6.1285207275,20.29633,83.26395,20.803,2990,27,25.673153826,84.045429962,2955
"48485","Texas","Wichita",2577,11092.029117,5.8658537423,83.03285,221.23214,80.7829,3674,41,16.772329669,86.886686421,73913
"48487","Texas","Wilbarger",304,13359.292307,6.2623242459,31.41937,191.66267,40.02882,3740,31,20.919447525,77.960734642,7022
"48489","Texas","Willacy",374,11566.518788,6.0962390462,39.37783,44.9169,4.9645,3725,20,21.597408862,75.17192735,8757
"48491","Texas","Williamson",5263,5174.78895,5.2758926392,68.27096,178.4303,61.06479,2173,46,10.429484601,95.490457242,410413
"48493","Texas","Wilson",792,8130.97479,5.5001612034,46.82287,49.83113,24.65156,2806,36,14.973506304,86.859713241,31679
"48495","Texas","Winkler",153,14257.784214,5.449922961,26.97235,NA,27.37476,4019,14,19.710237223,88.888888889,3468
"48497","Texas","Wise",1208,8574.1034916,5.6563304495,37.64955,72.98616,21.36324,3712,38,17.921415478,88.511451934,42440
"48499","Texas","Wood",1124,11592.073835,5.9248093271,32.69755,58.4295,36.2806,2543,37,19.822748321,85.966741672,29277
"48501","Texas","Yoakum",128,12473.717596,5.7570492324,26.29157,40.1714,13.42102,1771,24,26.645141451,92.316513761,3408
"48503","Texas","Young",437,13482.396776,5.8565026301,83.43995,82.76319,66.80771,1791,33,21.134020619,89.681824037,11128
"48505","Texas","Zapata",213,9589.3509108,5.9161118305,NA,NA,14.44148,5053,20,23.676809,71.18386817,5089
"48507","Texas","Zavala",219,15792.100074,5.8456798165,NA,64.43299,42.65757,3673,16,17.13848508,76.253298153,4187
"49001","Utah","Beaver",102,9749.4697054,5.1286915804,82.77004,82.95313,68.24075,2017,31,12.333965844,80.51131601,4117
"49003","Utah","Box Elder",619,6824.2360436,5.2407696055,28.48144,461.04269,65.04277,1042,40,7.8889221781,92.631853786,33209
"49005","Utah","Cache",842,5132.3554519,5.2988254102,41.47958,238.0735,65.63318,1885,43,8.0579781354,92.30251867,66561
"49007","Utah","Carbon",376,11671.348874,5.9801102518,39.26959,247.4647,102.08546,2005,47,8.9503166098,83.173376542,12290
"49009","Utah","Daggett",NA,NA,5.3904338747,0,0,0,NA,40,6.8548387097,88.549618321,465
"49011","Utah","Davis",2855,5581.0756868,5.6303079173,45.74105,270.89524,67.30676,1368,44,6.0469863499,94.04049741,210631
"49013","Utah","Duchesne",265,9499.1603265,5.6601661956,40.42446,205.10817,44.64064,2052,30,11.487310529,89.737861186,10784
"49015","Utah","Emery",165,9286.6579936,5.4586759155,10.03311,88.7224,19.80394,1550,39,10.120131052,88.243873979,5938
"49017","Utah","Garfield",68,8727.0130382,5.2921607392,38.99396,131.72751,37.87162,2549,35,10.674878111,80.759743463,3516
"49019","Utah","Grand",135,7356.5227075,5.8090373838,124.18504,329.69297,71.65524,949,38,13.177888394,87.796686073,6500
"49021","Utah","Iron",589,6863.7515249,5.4783277245,33.04747,305.24365,44.85095,1459,45,11.196239898,89.764981178,31732
"49023","Utah","Juab",124,6968.158019,5.3735172858,82.27067,506.79567,31.82939,2682,40,9.7219698346,87.14057508,6463
"49025","Utah","Kane",117,7262.651139,5.2880174935,50.05005,225.51929,24.3102,1153,38,10.42008533,91.071428571,5447
"49027","Utah","Millard",174,8552.1661598,5.3137586252,60.7718,178.6113,75.01875,834,42,12.374551146,85.446449496,7265
"49029","Utah","Morgan",81,3815.4707728,4.7892977063,79.00766,23.07692,23.37905,1054,40,6.1125342284,94.729542302,6976
"49031","Utah","Piute",NA,NA,5.9517680079,0,451.6129,0,1002,44,11.923076923,71.957671958,995
"49033","Utah","Rich",NA,NA,5.5018691014,NA,37.45318,76.1035,NA,25,11.435406699,94.369645043,1530
"49035","Utah","Salt Lake",11317,6732.9217302,5.3286230082,76.27984,586.18011,81.26401,1642,42,10.395950814,93.612169308,699275
"49037","Utah","San Juan",265,14025.164633,6.2547606184,62.11609,181.08372,118.39265,2187,26,13.511179349,70.301075269,7820
