"area_data_type","GEOID","county","state","total_area","mobilebb_3g_area_st_pct","mobilebb_3g_area_iv_pct","mobilebb_4g_area_st_pct","mobilebb_4g_area_iv_pct","mobilebb_5g_spd1_area_st_pct","mobilebb_5g_spd1_area_iv_pct","mobilebb_5g_spd2_area_st_pct","mobilebb_5g_spd2_area_iv_pct","year"
"Total","06021","Glenn","CA",3381.2785825,0,0,0.760755117,0.485062771,0.55023208,0.216566462,0.365845301,0.138469207,"_2023"
"Total","06023","Humboldt","CA",10647.43043,0,0,0.539491908,0.246141823,0.251938981,0.120958807,0.109344703,0.023614024,"_2023"
"Total","06025","Imperial","CA",10131.1958475,0,0,0.871432582,0.659492842,0.718255825,0.273010823,0.563904224,0.138070137,"_2023"
"Total","06027","Inyo","CA",24150.846265,0.115190028,0.086875551,0.320718591,0.162524751,0.185138825,0.050357202,0.159053044,0.039946441,"_2023"
"Total","06029","Kern","CA",19225.2879,0,0,0.880884287,0.643326759,0.766179049,0.349621959,0.663160202,0.26120973,"_2023"
"Total","06031","Kings","CA",3330.0869875,0,0,0.987379409,0.744931204,0.931488218,0.486446307,0.724402973,0.318899257,"_2023"
"Total","06033","Lake","CA",3379.5932625,0,0,0.613557737,0.385725417,0.495963846,0.240829048,0.394950912,0.12912576,"_2023"
"Total","06035","Lassen","CA",12018.5435825,0,0,0.664621695,0.39819984,0.424799082,0.169884576,0.350776943,0.085468138,"_2023"
"Total","06037","Los Angeles","CA",11032.52605,0,0,0.742276112,0.59135001,0.703780791,0.484685889,0.644529311,0.428737827,"_2023"
"Total","06039","Madera","CA",5210.4827775,0,0,0.819718196,0.585925971,0.706976368,0.384478541,0.57959852,0.211393454,"_2023"
"Total","06041","Marin","CA",2077.0515675,0,0,0.541660328,0.330899133,0.547745829,0.25670673,0.421218115,0.160657234,"_2023"
"Total","06043","Mariposa","CA",3557.8158525,0,0,0.751162033,0.344080291,0.428131569,0.105811647,0.283447316,0.060336916,"_2023"
"Total","06045","Mendocino","CA",9962.8745125,0,0,0.488026643,0.219315959,0.290902363,0.131352751,0.127451499,0.032362425,"_2023"
"Total","06047","Merced","CA",4825.281825,0,0,0.93344248,0.787339009,0.86037983,0.461973368,0.713992578,0.307225497,"_2023"
"Total","06049","Modoc","CA",10862.30873,0,0,0.785142159,0.37764245,0.536402777,0.270625655,0.217088166,0.035753074,"_2023"
"Total","06051","Mono","CA",7590.68128,0.02134214,0.012794183,0.656874445,0.358653419,0.428188832,0.121378219,0.384671958,0.104698601,"_2023"
"Total","06053","Monterey","CA",9149.0756175,0,0,0.605774877,0.371498636,0.517873795,0.244131293,0.382643134,0.155597002,"_2023"
"Total","06055","Napa","CA",1982.35765,0,0,0.924601488,0.542136026,0.731349628,0.340010627,0.595058448,0.239373007,"_2023"
"Total","06057","Nevada","CA",2437.0780525,0,0,0.729480918,0.403466309,0.566970653,0.224186368,0.368803216,0.117647059,"_2023"
"Total","06059","Orange","CA",2189.3360125,0,0,0.806879962,0.695261006,0.904835218,0.7631465,0.845273033,0.67548713,"_2023"
"Total","06061","Placer","CA",3744.991705,0,0,0.703212016,0.483489903,0.579062834,0.377088373,0.47142375,0.260392642,"_2023"
"Total","06063","Plumas","CA",6602.66243,0,0,0.539962351,0.234716993,0.291844809,0.082684577,0.225894965,0.038861591,"_2023"
"Total","06065","Riverside","CA",16663.4961675,0,0,0.800820486,0.565256418,0.657229186,0.378409472,0.595673803,0.315741566,"_2023"
"Total","06067","Sacramento","CA",2473.417765,0,0,1,0.970232519,0.993910229,0.787283877,0.914232178,0.580742697,"_2023"
"Total","06069","San Benito","CA",3377.80261,0,0,0.571410752,0.237152301,0.409255332,0.144443059,0.248877386,0.063521267,"_2023"
"Total","06071","San Bernardino","CA",46367.8931625,0,0,0.817984803,0.494517327,0.58152906,0.237959587,0.504537659,0.186556264,"_2023"
"Total","06073","San Diego","CA",10317.95037,0,0,0.813793948,0.582761648,0.754706195,0.474498755,0.654722528,0.379803177,"_2023"
"Total","06075","San Francisco","CA",579.539415,0,0,0.203925845,0.203925845,0.581970193,0.569792803,0.573973101,0.543620502,"_2023"
"Total","06077","San Joaquin","CA",3525.478775,0,0,0.980848521,0.89868539,0.950134449,0.67009262,0.818494174,0.467254258,"_2023"
"Total","06079","San Luis Obispo","CA",8635.6850125,0,0,0.721180704,0.393718363,0.50529975,0.215771178,0.400926999,0.161236812,"_2023"
"Total","06081","San Mateo","CA",1837.3147975,0,0,0.504041736,0.376540733,0.604139196,0.44780141,0.542853867,0.310497048,"_2023"
"Total","06083","Santa Barbara","CA",8945.467895,0,0,0.45351247,0.271542284,0.301215176,0.132750865,0.246779549,0.095659751,"_2023"
"Total","06085","Santa Clara","CA",3207.58529,0,0,0.829830553,0.557533167,0.717621174,0.447983712,0.582818862,0.343786943,"_2023"
"Total","06087","Santa Cruz","CA",1494.668175,0,0,0.621705426,0.381818182,0.53777308,0.253206483,0.356589147,0.155391121,"_2023"
"Total","06089","Shasta","CA",9933.1707475,0,0,0.668897066,0.294953501,0.415448077,0.165583279,0.29016044,0.111237182,"_2023"
"Total","06091","Sierra","CA",2412.11425,0,0,0.395676856,0.178864629,0.26209607,0.087598253,0.170436681,0.051528384,"_2023"
"Total","06093","Siskiyou","CA",16668.65746,0,0,0.524423689,0.239592286,0.304067034,0.185026035,0.178005409,0.04201001,"_2023"
"Total","06095","Solano","CA",2261.69944,0,0,0.975549553,0.781110283,0.971218331,0.633709016,0.849944113,0.460879285,"_2023"
"Total","06097","Sonoma","CA",4467.6779875,0,0,0.752375339,0.480513969,0.628362608,0.331345043,0.538135094,0.215796298,"_2023"
"Total","06099","Stanislaus","CA",3715.8146025,0,0,0.848938402,0.686708053,0.771239051,0.436743487,0.61884514,0.319613346,"_2023"
"Total","06101","Sutter","CA",1529.84923,0,0,0.999724594,0.95930873,0.992564032,0.744009915,0.889699807,0.423850179,"_2023"
"Total","06103","Tehama","CA",7591.6292725,0,0,0.696072038,0.32582243,0.458548971,0.161391922,0.29940477,0.090755207,"_2023"
"Total","06105","Trinity","CA",8351.392595,0,0,0.318467321,0.080178089,0.034457533,0.006470247,0.01881795,0.002181974,"_2023"
"Total","06107","Tulare","CA",11497.3583725,0,0,0.541689189,0.389847279,0.448242375,0.276611728,0.381574487,0.18376041,"_2023"
"Total","06109","Tuolumne","CA",5563.3466525,0,0,0.478368707,0.227975841,0.256091789,0.095367022,0.178787133,0.053808433,"_2023"
"Total","06111","Ventura","CA",5162.6618225,0,0,0.537265623,0.344745272,0.474261931,0.26386877,0.404260094,0.205700528,"_2023"
"Total","06113","Yolo","CA",2564.846375,0,0,0.946735113,0.736837782,0.861067762,0.508090349,0.627227926,0.34201232,"_2023"
"Total","06115","Yuba","CA",1617.1698725,0,0,0.864912395,0.650426627,0.770533446,0.449944636,0.635836644,0.249983717,"_2023"
"Total","08001","Adams","CO",2846.716145,0.600199808,0.3657959,0.997150892,0.709945978,0.616110412,0.312402871,0.452749204,0.280100644,"_2023"
"Total","08003","Alamosa","CO",1683.002685,0.635874327,0.367693078,0.984165728,0.403617474,0.706972087,0.074790337,0.304481162,0.040555764,"_2023"
"Total","08005","Arapahoe","CO",1931.79805,0.315976009,0.075299891,0.98129771,0.610959651,0.722300981,0.327317339,0.547818975,0.260414395,"_2023"
"Total","08007","Archuleta","CO",3134.6952,0.167842742,0.105544355,0.642909946,0.244892473,0.435416667,0.090658602,0.238844086,0.054099462,"_2023"
"Total","08009","Baca","CO",5985.3086475,0.352410116,0.209404642,0.97464055,0.532178871,0.255143164,0.037467223,0.162750999,0.026450557,"_2023"
"Total","08011","Bent","CO",3626.597975,0.51603253,0.270955562,0.837641592,0.343857101,0.087133314,0.002236422,0.043595701,0.000900378,"_2023"
"Total","08013","Boulder","CO",1781.593905,0,0,0.737199953,0.475700603,0.556994206,0.390268417,0.504138583,0.320799338,"_2023"
"Total","08014","Broomfield","CO",81.106025,0,0,1,1,1,0.971428571,0.998701299,0.884415584,"_2023"
"Total","08015","Chaffee","CO",2394.629055,0.062681446,0.020849828,0.689891792,0.449766869,0.512844198,0.244875517,0.419371866,0.212809009,"_2023"
"Total","08017","Cheyenne","CO",4246.16374,0.487199841,0.243773566,0.951379242,0.326627307,0.191183767,0.021879341,0.082332804,0.008310181,"_2023"
"Total","08019","Clear Creek","CO",947.9925,0.000777778,0,0.875444444,0.509444444,0.373888889,0.153555556,0.310333333,0.131333333,"_2023"
"Total","08021","Conejos","CO",2988.5990225,0.412645825,0.328974729,0.608465795,0.265005463,0.23959398,0.034751348,0.171430585,0.02826631,"_2023"
"Total","08023","Costilla","CO",2855.6694075,0.643170669,0.479067537,0.785548301,0.35852606,0.422485338,0.068348641,0.298550404,0.044225591,"_2023"
"Total","08025","Crowley","CO",1888.611725,0.817847183,0.499888455,0.980368098,0.44305633,0.20864473,0.041550474,0.134969325,0.029447853,"_2023"
"Total","08027","Custer","CO",1732.6142925,0.00352605,0.000425558,0.855918293,0.436439905,0.556994346,0.189494802,0.463493221,0.155085416,"_2023"
"Total","08029","Delta","CO",2710.7318875,0.202720031,0.115601321,0.740625607,0.454789198,0.527569458,0.175442005,0.40338061,0.105265203,"_2023"
"Total","08031","Denver","CO",369.6117425,0.102878313,0.021943574,1,0.968937019,0.999145056,0.951838131,0.988600741,0.911940724,"_2023"
"Total","08033","Dolores","CO",2485.7416675,0.19869486,0.110386033,0.501080554,0.159710157,0.129158015,0.008474935,0.082545871,0.002669605,"_2023"
"Total","08035","Douglas","CO",2008.269445,0.233399769,0.053603273,0.922060212,0.600125879,0.79230043,0.550875905,0.685513479,0.455680269,"_2023"
"Total","08037","Eagle","CO",4036.6573975,0.00425332,0.000626256,0.510450643,0.279727579,0.333272447,0.155207056,0.25384234,0.126033974,"_2023"
"Total","08039","Elbert","CO",4417.3290525,0.758781029,0.533538403,0.957150011,0.470109927,0.450723705,0.053175001,0.176121325,0.021460763,"_2023"
"Total","08041","El Paso","CO",5044.2680925,0.185073817,0.061746957,0.959531416,0.556474347,0.678757126,0.379982877,0.541209881,0.320303201,"_2023"
"Total","08043","Fremont","CO",3612.06209,0.123469031,0.042983786,0.859354952,0.500466581,0.34561997,0.130613554,0.291409075,0.108567596,"_2023"
"Total","08045","Garfield","CO",7046.2175875,0.056685851,0.017968458,0.468899021,0.201554675,0.236669407,0.079452874,0.162956873,0.06268032,"_2023"
"Total","08047","Gilpin","CO",360.7638125,0,0,0.823941606,0.48,0.526715328,0.211386861,0.459854015,0.192116788,"_2023"
"Total","08049","Grand","CO",4493.90578,0.518141759,0.403056441,0.761039752,0.453004875,0.113749297,0.01835271,0.060167823,0.007102006,"_2023"
"Total","08051","Gunnison","CO",7676.421935,0.249814759,0.147383298,0.383009962,0.157125607,0.119569692,0.034537172,0.076566316,0.014709515,"_2023"
"Total","08053","Hinsdale","CO",2616.1433025,0.396142851,0.267101502,0.369529331,0.100334179,0.022144381,0,0.010750091,0,"_2023"
"Total","08055","Huerfano","CO",3717.7105875,0.538348208,0.325060207,0.829097606,0.353987817,0.397960051,0.063493413,0.200963309,0.034169146,"_2023"
"Total","08057","Jackson","CO",3928.5862525,0.618548409,0.474005952,0.774405448,0.398664772,0.16580422,0.020269727,0.080220929,0.007051505,"_2023"
"Total","08059","Jefferson","CO",1850.692025,0.070005692,0.010870803,0.927091633,0.644393853,0.743141719,0.480193512,0.637279454,0.408423449,"_2023"
"Total","08061","Kiowa","CO",4233.94517,0.871529505,0.600084586,0.986764852,0.544258135,0.207358941,0.0198776,0.075529903,0.006741964,"_2023"
"Total","08063","Kit Carson","CO",5186.2563025,0.543899913,0.304039645,0.978593334,0.49554197,0.198001503,0.036557873,0.150598127,0.033308284,"_2023"
"Total","08065","Lake","CO",910.49413,0.393105044,0.268394262,0.705460435,0.479176307,0.458815363,0.173762147,0.38465988,0.141948172,"_2023"
"Total","08067","La Plata","CO",3933.326215,0.020379198,0.006882331,0.795993787,0.441834931,0.55704033,0.132130041,0.38326817,0.095281453,"_2023"
"Total","08069","Larimer","CO",6391.365435,0.002027094,0,0.622301328,0.32456574,0.455305053,0.254688685,0.357197007,0.21951943,"_2023"
"Total","08071","Las Animas","CO",11122.058675,0.422776778,0.2494365,0.797272469,0.34290179,0.365602803,0.071029454,0.266559333,0.057382328,"_2023"
"Total","08073","Lincoln","CO",6159.00194,0.743518265,0.468309618,0.973286359,0.46102408,0.2267068,0.021788206,0.082603639,0.007781502,"_2023"
"Total","08075","Logan","CO",4507.80967,0.836783812,0.552715207,0.987896065,0.557575474,0.291265539,0.032689971,0.126320217,0.012407702,"_2023"
"Total","08077","Mesa","CO",7900.78016,0.175394625,0.070419155,0.660262905,0.288355909,0.406449979,0.184940273,0.291515572,0.137198699,"_2023"
"Total","08079","Mineral","CO",2040.290525,0.479091378,0.36293237,0.670676304,0.283789365,0.25978317,0.085183273,0.132318018,0.035828601,"_2023"
"Total","08081","Moffat","CO",11490.93309,0.720456129,0.501448319,0.772183112,0.378808712,0.069436806,0.009386573,0.042862905,0.00468412,"_2023"
"Total","08083","Montezuma","CO",4722.68797,0.335377821,0.107703631,0.771857436,0.419038273,0.276385048,0.067289678,0.164510661,0.032050138,"_2023"
"Total","08085","Montrose","CO",5260.30505,0.206627954,0.069863837,0.670444533,0.31103324,0.28185823,0.063936724,0.192030437,0.039327193,"_2023"
"Total","08087","Morgan","CO",3133.00988,0.913898601,0.679666487,0.987392415,0.656401291,0.276929801,0.024811727,0.10116326,0.009245562,"_2023"
"Total","08089","Otero","CO",2979.5404275,0.814402376,0.595114363,0.972354792,0.574398133,0.445929225,0.076855092,0.246756461,0.056421678,"_2023"
"Total","08091","Ouray","CO",1267.4659725,0.491149339,0.181583977,0.720684784,0.258954542,0.158813264,0.030748774,0.092246323,0.012798138,"_2023"
"Total","08093","Park","CO",5244.926505,0.638751657,0.443085512,0.85660923,0.611579708,0.400148612,0.097702534,0.29176206,0.059444913,"_2023"
"Total","08095","Phillips","CO",1682.581355,0.923751096,0.670026293,0.999248779,0.633028672,0.023976462,0.003693502,0.010078878,0.001377238,"_2023"
"Total","08097","Pitkin","CO",2309.520395,0.015689136,0.000592903,0.32769315,0.15848764,0.180653106,0.054547113,0.102572289,0.024628295,"_2023"
"Total","08099","Prowers","CO",3880.1333025,0.743057252,0.468686375,0.95480088,0.517740315,0.322881885,0.062192904,0.274913809,0.055894888,"_2023"
"Total","08101","Pueblo","CO",5634.86742,0.49568192,0.305387319,0.966969493,0.497027815,0.598848512,0.251158965,0.363765515,0.203622701,"_2023"
"Total","08103","Rio Blanco","CO",7723.7162275,0.619880808,0.436646801,0.686854774,0.328978412,0.073833649,0.003573036,0.047717757,0.001404667,"_2023"
"Total","08105","Rio Grande","CO",2120.97522,0.474175606,0.321017084,0.803088995,0.438915375,0.414630513,0.122566547,0.249453715,0.076479936,"_2023"
"Total","08107","Routt","CO",5718.501425,0.518603794,0.374746731,0.576736047,0.308344078,0.12202984,0.026358445,0.068668263,0.008749309,"_2023"
"Total","08109","Saguache","CO",7417.1986525,0.251927802,0.136714146,0.631779258,0.223980005,0.384054987,0.068989023,0.188221594,0.025789227,"_2023"
"Total","08111","San Juan","CO",903.75285,0.026806527,0.013403263,0.244055944,0.092657343,0.095104895,0.021561772,0.065967366,0.014219114,"_2023"
"Total","08113","San Miguel","CO",3009.349525,0.035036752,0.015120756,0.720546027,0.305670284,0.198249912,0.037871894,0.149422471,0.025446272,"_2023"
"Total","08115","Sedgwick","CO",1349.2039925,0.932391287,0.707471309,0.99992193,0.730736201,0.17526739,0.026543836,0.074478882,0.010071044,"_2023"
"Total","08117","Summit","CO",1478.9736325,0.02143722,0.00491418,0.880207962,0.623032548,0.376468912,0.177480236,0.320632434,0.133252617,"_2023"
"Total","08119","Teller","CO",1324.029525,0.451392204,0.250517104,0.861654733,0.470723946,0.366428003,0.090692124,0.211376293,0.062609387,"_2023"
"Total","08121","Washington","CO",6098.0144225,0.867842399,0.561881402,0.977354775,0.510925328,0.299638989,0.037586582,0.125524675,0.014146788,"_2023"
"Total","08123","Weld","CO",9752.52551,0.346254374,0.196288936,0.979943405,0.615338921,0.697963019,0.328725105,0.515336761,0.285198946,"_2023"
"Total","08125","Yuma","CO",5741.1479125,0.882964866,0.628694615,0.973323548,0.564590405,0.190698101,0.023429043,0.078726722,0.010200899,"_2023"
"Total","09001","Fairfield","CT",2136.775095,0,0,0.764073745,0.581041112,0.914177265,0.637385389,0.782855171,0.489894509,"_2023"
"Total","09003","Hartford","CT",1897.1436575,0,0,0.995447227,0.851479651,0.952362445,0.743323525,0.879740159,0.618566432,"_2023"
"Total","09005","Litchfield","CT",2387.045115,0,0,0.921630924,0.498940958,0.664989851,0.299179243,0.49068926,0.217191775,"_2023"
"Total","09007","Middlesex","CT",1118.5258175,0,0,0.873151898,0.647236086,0.899237216,0.56219983,0.774743384,0.42075525,"_2023"
"Total","09009","New Haven","CT",2196.4986225,0,0,0.715484583,0.623507409,0.969740565,0.748861075,0.882367046,0.581355201,"_2023"
"Total","09011","New London","CT",1965.3991175,0,0,0.893992175,0.677849831,0.866445147,0.436089823,0.684656198,0.306768851,"_2023"
"Total","09013","Tolland","CT",1054.378325,0,0,0.995804196,0.708291708,0.893206793,0.502497502,0.743956044,0.365634366,"_2023"
"Total","09015","Windham","CT",1318.130905,0,0,0.993207607,0.626578232,0.826034841,0.350247723,0.605801502,0.225986895,"_2023"
"Total","10001","Kent","DE",2119.6058975,0,0,0.749192466,0.656860309,0.834169855,0.561993739,0.728569299,0.452914575,"_2023"
"Total","10003","New Castle","DE",1300.22438,0,0,0.939970836,0.887070642,0.950178224,0.807841866,0.88933895,0.720836034,"_2023"
"Total","10005","Sussex","DE",3204.003985,0,0,0.789499638,0.676605957,0.746893287,0.449404958,0.640739036,0.366920902,"_2023"
"Total","11001","District of Columbia","DC",182.225225,0,0,1,0.993641618,1,0.978612717,0.995375723,0.93699422,"_2023"
"Total","12001","Alachua","FL",2702.5159525,0,0,1,0.748567642,0.991386366,0.803757259,0.888724325,0.652687376,"_2023"
"Total","12003","Baker","FL",1648.453625,0,0,0.66485623,0.267092652,0.437891374,0.157827476,0.271309904,0.097699681,"_2023"
"Total","12005","Bay","FL",3859.80413,0,0,0.530373322,0.42277044,0.625559437,0.413710294,0.517765528,0.324800786,"_2023"
"Total","12007","Bradford","FL",842.23867,0,0,0.998249125,0.764382191,0.963356678,0.659204602,0.776138069,0.400075038,"_2023"
"Total","12009","Brevard","FL",4485.05785,0,0,0.669633631,0.531892907,0.862470643,0.712024425,0.762071395,0.626420855,"_2023"
"Total","12011","Broward","FL",3789.7580175,0,0,0.930931933,0.70485561,0.843464243,0.581422496,0.728146975,0.47719503,"_2023"
"Total","12013","Calhoun","FL",1524.37194,0,0,0.974778883,0.553551686,0.713377557,0.235903814,0.433665008,0.106343284,"_2023"
"Total","12015","Charlotte","FL",2654.168335,0,0,0.759941265,0.647154536,0.865148028,0.577029923,0.707754584,0.381458846,"_2023"
"Total","12017","Citrus","FL",2662.9109325,0,0,0.656421819,0.498595783,0.715122028,0.426881848,0.534274752,0.30113524,"_2023"
"Total","12019","Clay","FL",1815.1949725,0,0,0.979864214,0.702025184,0.923983056,0.664596994,0.783728892,0.561654964,"_2023"
"Total","12021","Collier","FL",7388.02155,0,0,0.703493014,0.366153407,0.536113487,0.269674936,0.359067579,0.197134303,"_2023"
"Total","12023","Columbia","FL",2228.7303675,0,0,0.886289522,0.569497613,0.685240323,0.295949714,0.454889172,0.141500071,"_2023"
"Total","12027","DeSoto","FL",1797.39378,0,0,1,0.848980309,0.929207689,0.475797,0.547468354,0.188584154,"_2023"
"Total","12029","Dixie","FL",2860.8307,0,0,0.627393225,0.21185567,0.362334315,0.108468336,0.221244477,0.056369661,"_2023"
"Total","12031","Duval","FL",2603.8194,0,0,0.922330097,0.823786408,0.998058252,0.969417476,0.981391586,0.934668285,"_2023"
"Total","12033","Escambia","FL",2887.0584925,0,0,0.93432814,0.774964428,0.73220475,0.565434711,0.659418439,0.513189098,"_2023"
"Total","12035","Flagler","FL",1626.544465,0,0,0.886089885,0.611319777,0.934205414,0.693368735,0.753788369,0.573630359,"_2023"
