"area_data_type","GEOID","county","state","total_units","biz_res","speed_02_02","speed_10_1","speed_25_3","speed_100_20","speed_250_25","speed_1000_100","year"
"Total","05081","Little River","AR",7417,"B",1,1,1,1,1,0.42186868,"_2025"
"Total","05083","Logan","AR",11956,"R",1,1,1,1,1,0.81130813,"_2025"
"Total","05083","Logan","AR",11956,"B",1,1,1,0.99991636,0.99991636,0.387169622,"_2025"
"Total","05085","Lonoke","AR",34263,"R",1,1,1,1,1,0.949245542,"_2025"
"Total","05085","Lonoke","AR",34263,"B",1,1,1,0.999970814,0.999970814,0.569506465,"_2025"
"Total","05087","Madison","AR",9636,"R",1,1,1,1,1,0.927459527,"_2025"
"Total","05087","Madison","AR",9636,"B",1,1,1,1,1,0.926525529,"_2025"
"Total","05089","Marion","AR",10750,"R",1,1,1,1,1,0.669023256,"_2025"
"Total","05089","Marion","AR",10750,"B",1,1,1,1,1,0.669023256,"_2025"
"Total","05091","Miller","AR",21969,"R",1,1,1,1,1,0.840502526,"_2025"
"Total","05091","Miller","AR",21969,"B",1,1,1,1,1,0.918339478,"_2025"
"Total","05093","Mississippi","AR",22092,"R",1,1,1,1,1,0.373166757,"_2025"
"Total","05093","Mississippi","AR",22092,"B",1,1,1,1,1,0.398153178,"_2025"
"Total","05095","Monroe","AR",4629,"R",1,1,1,0.999783971,0.998919853,0.513069777,"_2025"
"Total","05095","Monroe","AR",4629,"B",1,1,1,0.999783971,0.998919853,0.202851588,"_2025"
"Total","05097","Montgomery","AR",6347,"R",1,1,1,1,1,0.322357019,"_2025"
"Total","05097","Montgomery","AR",6347,"B",1,1,1,1,1,0.322357019,"_2025"
"Total","05099","Nevada","AR",5196,"R",1,1,1,0.999807544,0.999807544,0.617205543,"_2025"
"Total","05099","Nevada","AR",5196,"B",1,1,1,0.999807544,0.999807544,0.632986913,"_2025"
"Total","05101","Newton","AR",5845,"R",1,1,1,1,1,0.038665526,"_2025"
"Total","05101","Newton","AR",5845,"B",1,1,1,1,1,0.020530368,"_2025"
"Total","05103","Ouachita","AR",12997,"R",1,1,1,1,1,0.547510964,"_2025"
"Total","05103","Ouachita","AR",12997,"B",1,1,1,1,1,0.565438178,"_2025"
"Total","05105","Perry","AR",5589,"R",1,1,1,1,1,0.933082841,"_2025"
"Total","05105","Perry","AR",5589,"B",1,1,1,1,1,0.60297012,"_2025"
"Total","05107","Phillips","AR",10156,"R",1,1,1,1,1,0.073651044,"_2025"
"Total","05107","Phillips","AR",10156,"B",1,1,1,1,1,0.073651044,"_2025"
"Total","05109","Pike","AR",6299,"R",1,1,1,1,1,0.983330687,"_2025"
"Total","05109","Pike","AR",6299,"B",1,1,1,1,1,0.983330687,"_2025"
"Total","05111","Poinsett","AR",9167,"R",1,1,1,1,1,0.454019854,"_2025"
"Total","05111","Poinsett","AR",9167,"B",1,1,1,1,1,0.453365332,"_2025"
"Total","05113","Polk","AR",11531,"R",1,1,1,1,1,0.589107623,"_2025"
"Total","05113","Polk","AR",11531,"B",1,1,1,1,1,0.589107623,"_2025"
"Total","05115","Pope","AR",30355,"R",1,1,1,0.999868226,0.999868226,0.627079559,"_2025"
"Total","05115","Pope","AR",30355,"B",1,1,1,0.999637621,0.999637621,0.466447043,"_2025"
"Total","05117","Prairie","AR",4939,"R",1,1,1,1,1,0.390159951,"_2025"
"Total","05117","Prairie","AR",4939,"B",1,1,1,1,1,0.318080583,"_2025"
"Total","05119","Pulaski","AR",226121,"R",1,1,1,0.999995578,0.999991155,0.878105085,"_2025"
"Total","05119","Pulaski","AR",226121,"B",1,1,1,0.999995578,0.999991155,0.845733037,"_2025"
"Total","05121","Randolph","AR",10406,"R",1,1,1,1,1,0.852488949,"_2025"
"Total","05121","Randolph","AR",10406,"B",1,1,1,1,1,0.421871997,"_2025"
"Total","05123","St. Francis","AR",11207,"R",1,1,1,0.99991077,0.99973231,0.52467208,"_2025"
"Total","05123","St. Francis","AR",11207,"B",1,1,1,0.99991077,0.99973231,0.184884447,"_2025"
"Total","05125","Saline","AR",58089,"R",1,1,1,0.99996557,0.999948355,0.796794574,"_2025"
"Total","05125","Saline","AR",58089,"B",1,1,1,0.99989671,0.999879495,0.61357572,"_2025"
"Total","05127","Scott","AR",5785,"R",1,1,1,1,1,0.812964564,"_2025"
"Total","05127","Scott","AR",5785,"B",1,1,1,1,1,0.350734659,"_2025"
"Total","05129","Searcy","AR",5822,"R",1,1,1,1,1,0.753692889,"_2025"
"Total","05129","Searcy","AR",5822,"B",1,1,1,1,1,0.753864651,"_2025"
"Total","05131","Sebastian","AR",64966,"R",1,1,1,1,1,0.832789459,"_2025"
"Total","05131","Sebastian","AR",64966,"B",1,1,1,1,1,0.627574424,"_2025"
"Total","05133","Sevier","AR",7921,"R",1,1,1,1,1,0.863401086,"_2025"
"Total","05133","Sevier","AR",7921,"B",1,1,1,1,1,0.863401086,"_2025"
"Total","05135","Sharp","AR",11428,"R",1,1,1,1,1,0.572016101,"_2025"
"Total","05135","Sharp","AR",11428,"B",1,1,1,1,1,0.572016101,"_2025"
"Total","05137","Stone","AR",7925,"R",1,1,1,1,1,0.399369085,"_2025"
"Total","05137","Stone","AR",7925,"B",1,1,1,1,1,0.39318612,"_2025"
"Total","05139","Union","AR",21310,"R",0.999953074,0.999953074,0.999953074,0.999953074,0.999953074,0.227921164,"_2025"
"Total","05139","Union","AR",21310,"B",0.999953074,0.999953074,0.999953074,0.999953074,0.999953074,0.285265134,"_2025"
"Total","05141","Van Buren","AR",10911,"R",1,1,1,1,1,0.985244249,"_2025"
"Total","05141","Van Buren","AR",10911,"B",1,1,1,1,1,0.983044634,"_2025"
"Total","05143","Washington","AR",123367,"R",1,1,1,1,1,0.901861924,"_2025"
"Total","05143","Washington","AR",123367,"B",1,1,1,1,1,0.906166155,"_2025"
"Total","05145","White","AR",38335,"R",1,1,1,0.999973914,0.999973914,0.580174775,"_2025"
"Total","05145","White","AR",38335,"B",1,1,1,0.999973914,0.999973914,0.383357245,"_2025"
"Total","05147","Woodruff","AR",4159,"R",1,1,1,1,1,0.603991344,"_2025"
"Total","05147","Woodruff","AR",4159,"B",1,1,1,1,1,0.252224092,"_2025"
"Total","05149","Yell","AR",10548,"R",1,1,1,0.999905195,0.999905195,0.671880925,"_2025"
"Total","05149","Yell","AR",10548,"B",1,1,1,0.999905195,0.999905195,0.66088358,"_2025"
"Total","06001","Alameda","CA",709337,"R",1,1,1,1,1,0.939100879,"_2025"
"Total","06001","Alameda","CA",709337,"B",1,1,1,1,1,0.929758352,"_2025"
"Total","06003","Alpine","CA",1535,"R",1,1,1,1,1,0.259283388,"_2025"
"Total","06003","Alpine","CA",1535,"B",1,1,1,1,1,0.056677524,"_2025"
"Total","06005","Amador","CA",21866,"R",1,1,1,1,1,0.229122839,"_2025"
"Total","06005","Amador","CA",21866,"B",1,1,1,1,1,0.029177719,"_2025"
"Total","06007","Butte","CA",106188,"R",1,1,1,1,1,0.329999623,"_2025"
"Total","06007","Butte","CA",106188,"B",1,1,1,1,1,0.331308622,"_2025"
"Total","06009","Calaveras","CA",31258,"R",1,1,1,1,0.999968008,0.135293365,"_2025"
"Total","06009","Calaveras","CA",31258,"B",1,1,1,1,0.999968008,0.134237635,"_2025"
"Total","06011","Colusa","CA",10213,"R",1,1,1,1,1,0.523058847,"_2025"
"Total","06011","Colusa","CA",10213,"B",1,1,1,1,1,0.403015764,"_2025"
"Total","06013","Contra Costa","CA",466152,"R",1,1,1,1,1,0.880219328,"_2025"
"Total","06013","Contra Costa","CA",466152,"B",1,1,1,1,1,0.879996224,"_2025"
"Total","06015","Del Norte","CA",12725,"R",1,1,1,0.947033399,0.947033399,0.527229862,"_2025"
"Total","06015","Del Norte","CA",12725,"B",1,1,1,0.947033399,0.947033399,0.204872299,"_2025"
"Total","06017","El Dorado","CA",104525,"R",1,1,1,0.999885195,0.999856494,0.451920593,"_2025"
"Total","06017","El Dorado","CA",104525,"B",1,1,1,0.999885195,0.999856494,0.469638842,"_2025"
"Total","06019","Fresno","CA",387642,"R",1,1,1,1,1,0.743539142,"_2025"
"Total","06019","Fresno","CA",387642,"B",1,1,1,1,1,0.74527528,"_2025"
"Total","06021","Glenn","CA",13392,"R",1,1,1,1,1,0.14463859,"_2025"
"Total","06021","Glenn","CA",13392,"B",1,1,1,1,1,0.146281362,"_2025"
"Total","06023","Humboldt","CA",71751,"R",1,1,1,0.992933896,0.990899082,0.211801926,"_2025"
"Total","06023","Humboldt","CA",71751,"B",1,1,1,0.9889897,0.977087427,0.210045853,"_2025"
"Total","06025","Imperial","CA",65104,"R",1,1,1,1,1,0.244946547,"_2025"
"Total","06025","Imperial","CA",65104,"B",1,1,1,1,1,0.302285574,"_2025"
"Total","06027","Inyo","CA",11015,"R",1,1,1,0.991193827,0.939083069,0.338629142,"_2025"
"Total","06027","Inyo","CA",11015,"B",1,1,1,0.916386745,0.909668634,0.062460281,"_2025"
"Total","06029","Kern","CA",343057,"R",1,1,1,1,1,0.4845463,"_2025"
"Total","06029","Kern","CA",343057,"B",1,1,1,1,1,0.48316752,"_2025"
"Total","06031","Kings","CA",51222,"R",1,1,1,1,1,0.615028699,"_2025"
"Total","06031","Kings","CA",51222,"B",1,1,1,1,1,0.617586193,"_2025"
"Total","06033","Lake","CA",37554,"R",1,1,1,1,1,2.6628e-05,"_2025"
"Total","06033","Lake","CA",37554,"B",1,1,1,1,1,0.001038505,"_2025"
"Total","06035","Lassen","CA",13484,"R",1,1,1,0.999925838,0.999925838,0.509641056,"_2025"
"Total","06035","Lassen","CA",13484,"B",1,1,1,0.999925838,0.999925838,0.388905369,"_2025"
"Total","06037","Los Angeles","CA",4057654,"R",1,1,1,0.999998768,0.999998028,0.584333213,"_2025"
"Total","06037","Los Angeles","CA",4057654,"B",1,1,1,1,1,0.43136157,"_2025"
"Total","06039","Madera","CA",58711,"R",1,1,1,1,1,0.443835056,"_2025"
"Total","06039","Madera","CA",58711,"B",1,1,1,1,1,0.452930456,"_2025"
"Total","06041","Marin","CA",126433,"R",1,1,1,1,1,0.807969438,"_2025"
"Total","06041","Marin","CA",126433,"B",1,1,1,1,1,0.789437884,"_2025"
"Total","06043","Mariposa","CA",10712,"R",1,1,1,0.999906647,0.999906647,0.008121733,"_2025"
"Total","06043","Mariposa","CA",10712,"B",1,1,1,0.999906647,0.999906647,0.023525019,"_2025"
"Total","06045","Mendocino","CA",48847,"R",1,1,1,1,1,0.013163551,"_2025"
"Total","06045","Mendocino","CA",48847,"B",1,1,1,1,1,0.00913055,"_2025"
"Total","06047","Merced","CA",102279,"R",1,1,1,1,1,0.58516411,"_2025"
"Total","06047","Merced","CA",102279,"B",1,1,1,1,1,0.574722084,"_2025"
"Total","06049","Modoc","CA",5730,"R",1,1,1,1,1,0.269982548,"_2025"
"Total","06049","Modoc","CA",5730,"B",1,1,1,1,1,0.121989529,"_2025"
"Total","06051","Mono","CA",11870,"R",1,1,1,1,1,0.287026116,"_2025"
"Total","06051","Mono","CA",11870,"B",1,1,1,0.997304128,0.993765796,0.163437237,"_2025"
"Total","06053","Monterey","CA",162409,"R",1,1,1,0.999993843,0.999993843,0.578169929,"_2025"
"Total","06053","Monterey","CA",162409,"B",1,1,1,0.999993843,0.999993843,0.591814493,"_2025"
"Total","06055","Napa","CA",62220,"R",1,1,1,1,0.999983928,0.48482803,"_2025"
"Total","06055","Napa","CA",62220,"B",1,1,1,1,0.999983928,0.483574413,"_2025"
"Total","06057","Nevada","CA",59582,"R",1,1,1,0.99981538,0.999429358,0.243983082,"_2025"
"Total","06057","Nevada","CA",59582,"B",1,1,1,0.999060119,0.998674096,0.255647679,"_2025"
"Total","06059","Orange","CA",1285937,"R",1,1,1,0.999999222,0.999999222,0.682876377,"_2025"
"Total","06059","Orange","CA",1285937,"B",1,1,1,0.999975115,0.999975115,0.433938055,"_2025"
"Total","06061","Placer","CA",203269,"R",1,1,1,1,0.999975402,0.54396391,"_2025"
"Total","06061","Placer","CA",203269,"B",1,1,1,1,0.999975402,0.452075821,"_2025"
"Total","06063","Plumas","CA",16287,"R",1,1,1,1,1,0.341130963,"_2025"
"Total","06063","Plumas","CA",16287,"B",1,1,1,1,1,0.283661816,"_2025"
"Total","06065","Riverside","CA",963249,"R",1,1,1,0.999998962,0.999998962,0.640882056,"_2025"
"Total","06065","Riverside","CA",963249,"B",1,1,1,1,1,0.252381264,"_2025"
"Total","06067","Sacramento","CA",658130,"R",1,1,1,1,1,0.882342394,"_2025"
"Total","06067","Sacramento","CA",658130,"B",1,1,1,1,1,0.844550469,"_2025"
"Total","06069","San Benito","CA",24200,"R",1,1,1,1,1,0.28268595,"_2025"
"Total","06069","San Benito","CA",24200,"B",1,1,1,1,1,0.26731405,"_2025"
"Total","06071","San Bernardino","CA",832401,"R",1,1,1,1,1,0.67212197,"_2025"
"Total","06071","San Bernardino","CA",832401,"B",1,1,1,1,1,0.285606336,"_2025"
"Total","06073","San Diego","CA",1380746,"R",1,1,1,0.999984067,0.999984067,0.710250835,"_2025"
"Total","06073","San Diego","CA",1380746,"B",1,1,1,0.999981894,0.999981894,0.399639036,"_2025"
"Total","06075","San Francisco","CA",463547,"R",1,1,1,1,1,0.723687134,"_2025"
"Total","06075","San Francisco","CA",463547,"B",1,1,1,1,1,0.731714368,"_2025"
"Total","06077","San Joaquin","CA",287309,"R",1,1,1,1,1,0.839270611,"_2025"
"Total","06077","San Joaquin","CA",287309,"B",1,1,1,1,1,0.820374579,"_2025"
"Total","06079","San Luis Obispo","CA",140696,"R",1,1,1,1,1,0.385519133,"_2025"
"Total","06079","San Luis Obispo","CA",140696,"B",1,1,1,1,1,0.375447774,"_2025"
"Total","06081","San Mateo","CA",311937,"R",1,1,1,1,0.999996794,0.90831482,"_2025"
"Total","06081","San Mateo","CA",311937,"B",1,1,1,1,0.999996794,0.914283974,"_2025"
"Total","06083","Santa Barbara","CA",179292,"R",1,1,1,1,1,0.741600294,"_2025"
"Total","06083","Santa Barbara","CA",179292,"B",1,1,1,1,1,0.230389532,"_2025"
"Total","06085","Santa Clara","CA",772112,"R",1,1,1,1,1,0.863284083,"_2025"
"Total","06085","Santa Clara","CA",772112,"B",1,1,1,1,0.999998705,0.849034855,"_2025"
"Total","06087","Santa Cruz","CA",117379,"R",1,1,1,1,0.999974442,0.473287385,"_2025"
"Total","06087","Santa Cruz","CA",117379,"B",1,1,1,1,0.999974442,0.467340836,"_2025"
"Total","06089","Shasta","CA",91560,"R",1,1,1,0.999989078,0.999923547,0.178877239,"_2025"
"Total","06089","Shasta","CA",91560,"B",1,1,1,0.999989078,0.999923547,0.20655308,"_2025"
"Total","06091","Sierra","CA",2425,"R",1,1,1,1,1,0.277525773,"_2025"
"Total","06091","Sierra","CA",2425,"B",1,1,1,1,1,0.279175258,"_2025"
"Total","06093","Siskiyou","CA",27273,"R",1,1,1,1,1,0.478128552,"_2025"
"Total","06093","Siskiyou","CA",27273,"B",1,1,1,1,1,0.482748506,"_2025"
"Total","06095","Solano","CA",179903,"R",1,1,1,1,1,0.875605187,"_2025"
"Total","06095","Solano","CA",179903,"B",1,1,1,1,1,0.87567189,"_2025"
"Total","06097","Sonoma","CA",235432,"R",1,1,1,0.999974515,0.999974515,0.546985966,"_2025"
"Total","06097","Sonoma","CA",235432,"B",1,1,1,0.999974515,0.999974515,0.55824187,"_2025"
"Total","06099","Stanislaus","CA",206156,"R",1,1,1,1,1,0.724698772,"_2025"
"Total","06099","Stanislaus","CA",206156,"B",1,1,1,1,1,0.658006558,"_2025"
"Total","06101","Sutter","CA",39136,"R",1,1,1,1,1,0.691843827,"_2025"
"Total","06101","Sutter","CA",39136,"B",1,1,1,1,1,0.696289861,"_2025"
"Total","06103","Tehama","CA",30573,"R",1,1,1,1,1,0.072874759,"_2025"
"Total","06103","Tehama","CA",30573,"B",1,1,1,1,1,0.079481896,"_2025"
"Total","06105","Trinity","CA",8986,"R",1,1,1,1,1,0.117404852,"_2025"
"Total","06105","Trinity","CA",8986,"B",1,1,1,1,1,0.241152905,"_2025"
"Total","06107","Tulare","CA",171673,"R",1,1,1,1,1,0.693958864,"_2025"
"Total","06107","Tulare","CA",171673,"B",1,1,1,1,1,0.671765508,"_2025"
"Total","06109","Tuolumne","CA",34093,"R",1,1,1,0.999941337,0.999824011,0.283107969,"_2025"
"Total","06109","Tuolumne","CA",34093,"B",1,1,1,0.999853342,0.999824011,0.294488605,"_2025"
"Total","06111","Ventura","CA",328084,"R",1,1,1,1,1,0.580583021,"_2025"
"Total","06111","Ventura","CA",328084,"B",1,1,1,1,1,0.31987235,"_2025"
"Total","06113","Yolo","CA",92989,"R",1,1,1,1,0.999806429,0.587112454,"_2025"
"Total","06113","Yolo","CA",92989,"B",1,1,1,1,0.999806429,0.588661024,"_2025"
"Total","06115","Yuba","CA",34024,"R",1,1,1,1,1,0.468992476,"_2025"
"Total","06115","Yuba","CA",34024,"B",1,1,1,1,1,0.513519868,"_2025"
"Total","08001","Adams","CO",219184,"R",1,1,1,1,1,0.871112855,"_2025"
"Total","08001","Adams","CO",219184,"B",1,1,1,1,1,0.858443135,"_2025"
"Total","08003","Alamosa","CO",8717,"R",1,1,1,1,1,0.543650338,"_2025"
"Total","08003","Alamosa","CO",8717,"B",1,1,1,1,1,0.549730412,"_2025"
"Total","08005","Arapahoe","CO",295545,"R",1,1,1,0.999993233,0.999993233,0.809423269,"_2025"
"Total","08005","Arapahoe","CO",295545,"B",1,1,1,0.999993233,0.999993233,0.809233788,"_2025"
"Total","08007","Archuleta","CO",11372,"R",1,1,1,0.999912065,0.999824129,0.15722828,"_2025"
"Total","08007","Archuleta","CO",11372,"B",1,1,1,0.999912065,0.999824129,0.15722828,"_2025"
"Total","08009","Baca","CO",2946,"R",1,1,1,1,1,0,"_2025"
"Total","08009","Baca","CO",2946,"B",1,1,1,1,1,0,"_2025"
"Total","08011","Bent","CO",2625,"R",1,1,1,1,1,0,"_2025"
"Total","08011","Bent","CO",2625,"B",1,1,1,1,1,0,"_2025"
"Total","08013","Boulder","CO",160958,"R",1,1,1,0.999987574,0.999987574,0.935467638,"_2025"
"Total","08013","Boulder","CO",160958,"B",1,1,1,0.999987574,0.999987574,0.935902534,"_2025"
"Total","08014","Broomfield","CO",37691,"R",1,1,1,1,1,0.818524316,"_2025"
"Total","08014","Broomfield","CO",37691,"B",1,1,1,1,1,0.790692738,"_2025"
"Total","08015","Chaffee","CO",13654,"R",1,1,1,0.999926761,0.999926761,0.411308042,"_2025"
"Total","08015","Chaffee","CO",13654,"B",1,1,1,0.999926761,0.999926761,0.419510766,"_2025"
"Total","08017","Cheyenne","CO",1392,"R",1,1,1,1,1,0.188936782,"_2025"
"Total","08017","Cheyenne","CO",1392,"B",1,1,1,1,1,0.188936782,"_2025"
"Total","08019","Clear Creek","CO",6489,"R",1,1,1,0.999537679,0.997688396,0.13946679,"_2025"
"Total","08019","Clear Creek","CO",6489,"B",1,1,1,0.999229465,0.997688396,0.13946679,"_2025"
"Total","08021","Conejos","CO",4948,"R",1,1,1,1,1,0.714430073,"_2025"
"Total","08021","Conejos","CO",4948,"B",1,1,1,1,1,0.714430073,"_2025"
"Total","08023","Costilla","CO",3075,"R",1,1,1,1,1,0.666666667,"_2025"
"Total","08023","Costilla","CO",3075,"B",1,1,1,1,1,0.666666667,"_2025"
"Total","08025","Crowley","CO",1913,"R",1,1,1,1,1,0.00627287,"_2025"
"Total","08025","Crowley","CO",1913,"B",1,1,1,1,1,0.00627287,"_2025"
"Total","08027","Custer","CO",5106,"R",1,1,1,1,1,0.028397963,"_2025"
"Total","08027","Custer","CO",5106,"B",1,1,1,1,1,0.028397963,"_2025"
"Total","08029","Delta","CO",15757,"R",1,1,1,1,1,0.973725963,"_2025"
"Total","08029","Delta","CO",15757,"B",1,1,1,1,1,0.973725963,"_2025"
"Total","08031","Denver","CO",397593,"R",1,1,1,1,1,0.937056236,"_2025"
"Total","08031","Denver","CO",397593,"B",1,1,1,1,1,0.934913341,"_2025"
"Total","08033","Dolores","CO",1915,"R",1,1,1,1,1,0.52845953,"_2025"
"Total","08033","Dolores","CO",1915,"B",1,1,1,1,1,0.394778068,"_2025"
"Total","08035","Douglas","CO",159890,"R",1,1,1,1,1,0.838013634,"_2025"
"Total","08035","Douglas","CO",159890,"B",1,1,1,1,1,0.838157483,"_2025"
"Total","08037","Eagle","CO",36764,"R",1,1,1,1,1,0.310466761,"_2025"
"Total","08037","Eagle","CO",36764,"B",1,1,1,1,1,0.318980524,"_2025"
"Total","08039","Elbert","CO",11925,"R",1,1,1,1,1,0.946582809,"_2025"
"Total","08039","Elbert","CO",11925,"B",1,1,1,1,1,0.946666667,"_2025"
"Total","08041","El Paso","CO",340777,"R",1,1,1,1,1,0.97326991,"_2025"
"Total","08041","El Paso","CO",340777,"B",1,1,1,1,1,0.975438483,"_2025"
"Total","08043","Fremont","CO",22673,"R",1,1,1,1,1,0.259824461,"_2025"
"Total","08043","Fremont","CO",22673,"B",1,1,1,1,1,0.270189212,"_2025"
"Total","08045","Garfield","CO",29338,"R",1,1,1,1,1,0.641727452,"_2025"
"Total","08045","Garfield","CO",29338,"B",1,1,1,1,1,0.641795623,"_2025"
"Total","08047","Gilpin","CO",3888,"R",1,1,1,0.998713992,0.998713992,0.472736626,"_2025"
"Total","08047","Gilpin","CO",3888,"B",1,1,1,0.998713992,0.998713992,0.472736626,"_2025"
"Total","08049","Grand","CO",20080,"R",1,1,1,0.999950199,0.999950199,0.16185259,"_2025"
"Total","08049","Grand","CO",20080,"B",1,1,1,0.999950199,0.999950199,0.18376494,"_2025"
"Total","08051","Gunnison","CO",14285,"R",1,1,1,1,1,0.261813091,"_2025"
"Total","08051","Gunnison","CO",14285,"B",1,1,1,1,1,0.26979349,"_2025"
"Total","08053","Hinsdale","CO",1720,"R",1,1,1,0.999418605,0.999418605,0.520930233,"_2025"
"Total","08053","Hinsdale","CO",1720,"B",1,1,1,0.999418605,0.999418605,0.520930233,"_2025"
"Total","08055","Huerfano","CO",6418,"R",1,1,1,1,1,0.412745404,"_2025"
"Total","08055","Huerfano","CO",6418,"B",1,1,1,1,1,0.421315051,"_2025"
"Total","08057","Jackson","CO",1458,"R",1,1,1,1,1,0.360082305,"_2025"
"Total","08057","Jackson","CO",1458,"B",1,1,1,1,1,0.360082305,"_2025"
"Total","08059","Jefferson","CO",278309,"R",1,1,1,0.999992814,0.999985627,0.867704602,"_2025"
"Total","08059","Jefferson","CO",278309,"B",1,1,1,0.999992814,0.999985627,0.867144074,"_2025"
"Total","08061","Kiowa","CO",1143,"R",1,1,1,1,1,0.697287839,"_2025"
"Total","08061","Kiowa","CO",1143,"B",1,1,1,1,1,0.697287839,"_2025"
"Total","08063","Kit Carson","CO",4570,"R",1,1,1,1,1,0.726914661,"_2025"
"Total","08063","Kit Carson","CO",4570,"B",1,1,1,1,1,0.726914661,"_2025"
"Total","08065","Lake","CO",4922,"R",1,1,1,1,1,0.54368143,"_2025"
"Total","08065","Lake","CO",4922,"B",1,1,1,1,1,0.544900447,"_2025"
"Total","08067","La Plata","CO",33993,"R",1,1,0.999970582,0.99973524,0.998970376,0.296708146,"_2025"
"Total","08067","La Plata","CO",33993,"B",1,1,1,0.99973524,0.998970376,0.303444827,"_2025"
"Total","08069","Larimer","CO",182543,"R",1,1,1,0.999978087,0.999978087,0.826649064,"_2025"
"Total","08069","Larimer","CO",182543,"B",1,1,1,0.999978087,0.999978087,0.798704963,"_2025"
"Total","08071","Las Animas","CO",9582,"R",1,1,1,1,1,0.008975162,"_2025"
"Total","08071","Las Animas","CO",9582,"B",1,1,1,1,1,0.008975162,"_2025"
"Total","08073","Lincoln","CO",3256,"R",1,1,1,1,1,0.970823096,"_2025"
"Total","08073","Lincoln","CO",3256,"B",1,1,1,1,1,0.968058968,"_2025"
"Total","08075","Logan","CO",10168,"R",1,1,1,1,1,0.380605822,"_2025"
"Total","08075","Logan","CO",10168,"B",1,1,1,1,1,0.39299764,"_2025"
"Total","08077","Mesa","CO",78245,"R",1,1,1,0.99998722,0.99998722,0.536877756,"_2025"
"Total","08077","Mesa","CO",78245,"B",1,1,1,0.99998722,0.99998722,0.551754106,"_2025"
"Total","08079","Mineral","CO",1467,"R",1,1,1,1,1,0.924335378,"_2025"
"Total","08079","Mineral","CO",1467,"B",1,1,1,1,1,0.924335378,"_2025"
"Total","08081","Moffat","CO",7614,"R",1,1,1,1,1,0.611242448,"_2025"
"Total","08081","Moffat","CO",7614,"B",1,1,1,1,1,0.616364592,"_2025"
"Total","08083","Montezuma","CO",13912,"R",1,1,1,1,1,0.378306498,"_2025"
"Total","08083","Montezuma","CO",13912,"B",1,1,1,1,0.999856239,0.380822312,"_2025"
"Total","08085","Montrose","CO",22728,"R",1,1,1,1,1,0.924806406,"_2025"
"Total","08085","Montrose","CO",22728,"B",1,1,1,1,1,0.924982401,"_2025"
"Total","08087","Morgan","CO",13760,"R",1,1,1,1,1,0.774055233,"_2025"
"Total","08087","Morgan","CO",13760,"B",1,1,1,1,1,0.775,"_2025"
"Total","08089","Otero","CO",9893,"R",1,1,1,1,1,0.065298696,"_2025"
"Total","08089","Otero","CO",9893,"B",1,1,1,1,1,0.093702618,"_2025"
"Total","08091","Ouray","CO",4118,"R",1,1,1,1,1,0.726566294,"_2025"
"Total","08091","Ouray","CO",4118,"B",1,1,1,1,1,0.726566294,"_2025"
"Total","08093","Park","CO",15367,"R",1,1,1,0.999869851,0.999869851,0.140626017,"_2025"
"Total","08093","Park","CO",15367,"B",1,1,1,0.999869851,0.999869851,0.140626017,"_2025"
"Total","08095","Phillips","CO",2729,"R",1,1,1,1,1,0.714547453,"_2025"
